ind,continent,country,state,Pop,admix
Pd_60,Europe,Hungary,Kislod,pop08,9.59440367296338e-05
Pd_60,Europe,Hungary,Kislod,pop09,9.54468559939414e-05
Pd_60,Europe,Hungary,Kislod,pop10,0.948955237865448
Pd_60,Europe,Hungary,Kislod,pop11,0.0497828982770443
Pd_60,Europe,Hungary,Kislod,pop12,9.52857953961939e-05
Pd_60,Europe,Hungary,Kislod,pop13,9.54948991420679e-05
Pd_60,Europe,Hungary,Kislod,pop14,0.000100733399449382
Pd_60,Europe,Hungary,Kislod,pop15,0.00010084322275361
Pd_62,N_America,USA,Connecticut,pop01,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop02,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop03,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop04,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop05,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop06,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop07,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop08,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop09,0.000100330071290955
Pd_62,N_America,USA,Connecticut,pop10,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop11,0.0143667431548238
Pd_62,N_America,USA,Connecticut,pop12,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop13,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop14,9.99493931885809e-05
Pd_62,N_America,USA,Connecticut,pop15,0.984333515167236
Pd_63,N_America,USA,Tennessee,pop01,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop02,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop03,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop04,0.000113560556201264
Pd_63,N_America,USA,Tennessee,pop05,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop06,0.000145706697367132
Pd_63,N_America,USA,Tennessee,pop07,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop08,9.98100513243116e-05
Pd_63,N_America,USA,Tennessee,pop09,0.000102655314549338
Pd_63,N_America,USA,Tennessee,pop10,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop11,0.0453078895807266
Pd_63,N_America,USA,Tennessee,pop12,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop13,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop14,9.97975585050881e-05
Pd_63,N_America,USA,Tennessee,pop15,0.953332126140594
Pd_64,N_America,USA,Maryland,pop01,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop02,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop03,0.00137400138191879
Pd_64,N_America,USA,Maryland,pop04,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop05,0.00510794529691339
Pd_64,N_America,USA,Maryland,pop06,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop07,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop08,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop09,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop10,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop11,0.00117858150042593
Pd_64,N_America,USA,Maryland,pop12,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop13,0.000100015888165217
Pd_64,N_America,USA,Maryland,pop14,0.00405263481661677
Pd_64,N_America,USA,Maryland,pop15,0.987286686897278
Pd_65,N_America,USA,New York,pop01,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop02,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop03,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop04,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop05,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop06,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop07,0.00011199111759197
Pd_65,N_America,USA,New York,pop08,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop09,0.000100552730145864
Pd_65,N_America,USA,New York,pop10,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop11,0.0397284142673016
Pd_65,N_America,USA,New York,pop12,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop13,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop14,9.98002797132358e-05
Pd_65,N_America,USA,New York,pop15,0.958961188793182
Pd_66,N_America,USA,Vermont,pop01,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop02,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop03,0.00988480634987354
Pd_66,N_America,USA,Vermont,pop04,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop05,0.0120825497433543
Pd_66,N_America,USA,Vermont,pop06,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop07,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop08,0.000454996305052191
Pd_66,N_America,USA,Vermont,pop09,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop10,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop11,0.063055194914341
Pd_66,N_America,USA,Vermont,pop12,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop13,9.90291373454966e-05
Pd_66,N_America,USA,Vermont,pop14,0.00823342427611351
Pd_66,N_America,USA,Vermont,pop15,0.905397772789001
Pd_67,N_America,Canada,Ontario,pop01,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop02,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop03,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop04,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop05,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop06,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop07,0.000102515848993789
Pd_67,N_America,Canada,Ontario,pop08,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop09,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop10,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop11,0.0134244430810213
Pd_67,N_America,Canada,Ontario,pop12,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop13,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop14,9.99490948743187e-05
Pd_67,N_America,Canada,Ontario,pop15,0.985273718833923
Pd_68,N_America,USA,Tennessee,pop01,0.000164192882948555
Pd_68,N_America,USA,Tennessee,pop02,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop03,0.166252195835114
Pd_68,N_America,USA,Tennessee,pop04,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop05,0.331631481647491
Pd_68,N_America,USA,Tennessee,pop06,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop07,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop08,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop09,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop10,0.000226076444960199
Pd_68,N_America,USA,Tennessee,pop11,0.0227322801947594
Pd_68,N_America,USA,Tennessee,pop12,8.7278414866887e-05
Pd_68,N_America,USA,Tennessee,pop13,8.72856835485436e-05
Pd_68,N_America,USA,Tennessee,pop14,0.0964175164699554
Pd_68,N_America,USA,Tennessee,pop15,0.381877928972244
Pd_70,Asia,Mongolia,NA,pop01,0.00648688618093729
Pd_70,Asia,Mongolia,NA,pop02,0.0102189863100648
Pd_70,Asia,Mongolia,NA,pop03,0.00629381462931633
Pd_70,Asia,Mongolia,NA,pop04,0.950636923313141
Pd_70,Asia,Mongolia,NA,pop05,0.000331137474859133
Pd_70,Asia,Mongolia,NA,pop06,0.00720100337639451
Pd_70,Asia,Mongolia,NA,pop07,0.00376061187125742
Pd_70,Asia,Mongolia,NA,pop08,0.0030927243642509
Pd_70,Asia,Mongolia,NA,pop09,9.5073199190665e-05
Pd_70,Asia,Mongolia,NA,pop10,0.00662623485550284
Pd_70,Asia,Mongolia,NA,pop11,0.00422806525602937
Pd_70,Asia,Mongolia,NA,pop12,9.5073199190665e-05
Pd_70,Asia,Mongolia,NA,pop13,9.5073199190665e-05
Pd_70,Asia,Mongolia,NA,pop14,0.000683869235217571
Pd_70,Asia,Mongolia,NA,pop15,0.000154495617607608
Pd_71,Asia,Mongolia,NA,pop01,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop02,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop03,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop04,0.998096644878387
Pd_71,Asia,Mongolia,NA,pop05,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop06,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop07,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop08,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop09,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop10,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop11,0.000587237940635532
Pd_71,Asia,Mongolia,NA,pop12,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop13,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop14,0.000101229197753128
Pd_71,Asia,Mongolia,NA,pop15,0.000101229197753128
Pd_72,N_America,Canada,New Brunswick,pop01,8.30931239761412e-05
Pd_72,N_America,Canada,New Brunswick,pop02,0.000671952439006418
Pd_72,N_America,Canada,New Brunswick,pop03,0.2216667085886
Pd_72,N_America,Canada,New Brunswick,pop04,8.38116829982027e-05
Pd_72,N_America,Canada,New Brunswick,pop05,0.43157359957695
Pd_72,N_America,Canada,New Brunswick,pop06,8.30405188025907e-05
Pd_72,N_America,Canada,New Brunswick,pop07,8.30405188025907e-05
Pd_72,N_America,Canada,New Brunswick,pop08,0.000293119228444993
Pd_72,N_America,Canada,New Brunswick,pop09,8.34304955787957e-05
Pd_72,N_America,Canada,New Brunswick,pop10,0.000189373502507806
Pd_72,N_America,Canada,New Brunswick,pop11,0.0291301757097244
Pd_72,N_America,Canada,New Brunswick,pop12,8.30405188025907e-05
Pd_72,N_America,Canada,New Brunswick,pop13,8.31414945423603e-05
Pd_72,N_America,Canada,New Brunswick,pop14,0.129743620753288
Pd_72,N_America,Canada,New Brunswick,pop15,0.186148807406425
Pd_73,N_America,USA,Missouri,pop01,9.2154361482244e-05
Pd_73,N_America,USA,Missouri,pop02,0.000158608629135415
Pd_73,N_America,USA,Missouri,pop03,0.211548089981079
Pd_73,N_America,USA,Missouri,pop04,9.13223702809773e-05
Pd_73,N_America,USA,Missouri,pop05,0.515436947345734
Pd_73,N_America,USA,Missouri,pop06,8.41441797092557e-05
Pd_73,N_America,USA,Missouri,pop07,8.49304124130867e-05
Pd_73,N_America,USA,Missouri,pop08,0.000119929536595009
Pd_73,N_America,USA,Missouri,pop09,9.37751829042099e-05
Pd_73,N_America,USA,Missouri,pop10,9.9522658274509e-05
Pd_73,N_America,USA,Missouri,pop11,0.0342386439442635
Pd_73,N_America,USA,Missouri,pop12,8.44915994093753e-05
Pd_73,N_America,USA,Missouri,pop13,8.43993839225732e-05
Pd_73,N_America,USA,Missouri,pop14,0.172729462385178
Pd_73,N_America,USA,Missouri,pop15,0.0650534629821777
Pd_74,N_America,USA,Virginia,pop01,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop02,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop03,0.00209952471777797
Pd_74,N_America,USA,Virginia,pop04,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop05,0.0075265602208674
Pd_74,N_America,USA,Virginia,pop06,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop07,0.000103981401480269
Pd_74,N_America,USA,Virginia,pop08,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop09,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop10,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop11,0.00147997832391411
Pd_74,N_America,USA,Virginia,pop12,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop13,9.99489639070816e-05
Pd_74,N_America,USA,Virginia,pop14,0.00476883724331856
Pd_74,N_America,USA,Virginia,pop15,0.983121573925018
Pd_75,N_America,USA,Tennessee,pop01,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop02,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop03,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop04,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop05,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop06,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop07,0.000119399395771325
Pd_75,N_America,USA,Tennessee,pop08,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop09,0.000114859940367751
Pd_75,N_America,USA,Tennessee,pop10,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop11,0.0133888907730579
Pd_75,N_America,USA,Tennessee,pop12,0.000106855994090438
Pd_75,N_America,USA,Tennessee,pop13,0.00010697495599743
Pd_75,N_America,USA,Tennessee,pop14,0.000100090444902889
Pd_75,N_America,USA,Tennessee,pop15,0.985262215137482
Pd_76,N_America,USA,Indiana,pop01,0.00011934778012801
Pd_76,N_America,USA,Indiana,pop02,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop03,0.144770234823227
Pd_76,N_America,USA,Indiana,pop04,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop05,0.294331938028336
Pd_76,N_America,USA,Indiana,pop06,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop07,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop08,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop09,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop10,0.000375493604224175
Pd_76,N_America,USA,Indiana,pop11,0.0190197229385376
Pd_76,N_America,USA,Indiana,pop12,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop13,8.89333387021907e-05
Pd_76,N_America,USA,Indiana,pop14,0.082501046359539
Pd_76,N_America,USA,Indiana,pop15,0.458170741796494
Pd_77,N_America,USA,Indiana,pop01,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop02,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop03,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop04,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop05,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop06,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop07,0.000117101371870376
Pd_77,N_America,USA,Indiana,pop08,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop09,0.000113737434730865
Pd_77,N_America,USA,Indiana,pop10,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop11,0.0117387492209673
Pd_77,N_America,USA,Indiana,pop12,0.000104058060969692
Pd_77,N_America,USA,Indiana,pop13,0.000106735511508305
Pd_77,N_America,USA,Indiana,pop14,0.000100009528978262
Pd_77,N_America,USA,Indiana,pop15,0.986919522285461
Pd_78,N_America,USA,Deleware,pop01,0.00013632133777719
Pd_78,N_America,USA,Deleware,pop02,8.520764822606e-05
Pd_78,N_America,USA,Deleware,pop03,0.193558633327484
Pd_78,N_America,USA,Deleware,pop04,8.62091619637795e-05
Pd_78,N_America,USA,Deleware,pop05,0.379521429538727
Pd_78,N_America,USA,Deleware,pop06,8.55533580761403e-05
Pd_78,N_America,USA,Deleware,pop07,8.59314095578156e-05
Pd_78,N_America,USA,Deleware,pop08,8.51884178700857e-05
Pd_78,N_America,USA,Deleware,pop09,8.51884178700857e-05
Pd_78,N_America,USA,Deleware,pop10,0.000332691852236167
Pd_78,N_America,USA,Deleware,pop11,0.0264596808701754
Pd_78,N_America,USA,Deleware,pop12,8.57257837196812e-05
Pd_78,N_America,USA,Deleware,pop13,8.57912382343784e-05
Pd_78,N_America,USA,Deleware,pop14,0.113533094525337
Pd_78,N_America,USA,Deleware,pop15,0.285773366689682
Pd_79,N_America,USA,Maine,pop01,0.000146427220897749
Pd_79,N_America,USA,Maine,pop02,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop03,0.169959411025047
Pd_79,N_America,USA,Maine,pop04,8.7214561062865e-05
Pd_79,N_America,USA,Maine,pop05,0.337153553962708
Pd_79,N_America,USA,Maine,pop06,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop07,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop08,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop09,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop10,0.000348576315445825
Pd_79,N_America,USA,Maine,pop11,0.0224560666829348
Pd_79,N_America,USA,Maine,pop12,8.70032818056643e-05
Pd_79,N_America,USA,Maine,pop13,8.71214506332763e-05
Pd_79,N_America,USA,Maine,pop14,0.0979948192834854
Pd_79,N_America,USA,Maine,pop15,0.371244817972183
Pd_80,Europe,Ukraine,NA,pop01,9.61806217674166e-05
Pd_80,Europe,Ukraine,NA,pop02,9.61812038440257e-05
Pd_80,Europe,Ukraine,NA,pop03,0.000100897756055929
Pd_80,Europe,Ukraine,NA,pop04,9.55158538999967e-05
Pd_80,Europe,Ukraine,NA,pop05,0.000102083417004906
Pd_80,Europe,Ukraine,NA,pop06,9.61157566052862e-05
Pd_80,Europe,Ukraine,NA,pop07,9.59123572101817e-05
Pd_80,Europe,Ukraine,NA,pop08,0.951122343540192
Pd_80,Europe,Ukraine,NA,pop09,9.58461023401469e-05
Pd_80,Europe,Ukraine,NA,pop10,9.6278905402869e-05
Pd_80,Europe,Ukraine,NA,pop11,0.0475680939853191
Pd_80,Europe,Ukraine,NA,pop12,9.56028598011471e-05
Pd_80,Europe,Ukraine,NA,pop13,9.56790609052405e-05
Pd_80,Europe,Ukraine,NA,pop14,0.000102130332379602
Pd_80,Europe,Ukraine,NA,pop15,0.000141011027153581
Pd_81,Europe,France,Aquitaine,pop01,9.59015014814213e-05
Pd_81,Europe,France,Aquitaine,pop02,0.949121057987213
Pd_81,Europe,France,Aquitaine,pop03,9.94468427961692e-05
Pd_81,Europe,France,Aquitaine,pop04,9.52435584622435e-05
Pd_81,Europe,France,Aquitaine,pop05,0.000100899043900426
Pd_81,Europe,France,Aquitaine,pop06,9.57544398261234e-05
Pd_81,Europe,France,Aquitaine,pop07,9.56628282438032e-05
Pd_81,Europe,France,Aquitaine,pop08,9.58985037868842e-05
Pd_81,Europe,France,Aquitaine,pop09,9.56985968514346e-05
Pd_81,Europe,France,Aquitaine,pop10,9.58043237915263e-05
Pd_81,Europe,France,Aquitaine,pop11,0.0496159382164478
Pd_81,Europe,France,Aquitaine,pop12,9.54413117142394e-05
Pd_81,Europe,France,Aquitaine,pop13,9.54855859163217e-05
Pd_81,Europe,France,Aquitaine,pop14,0.000100736513559241
Pd_81,Europe,France,Aquitaine,pop15,0.00010092763841385
Pd_82,N_America,Canada,Ontario,pop01,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop02,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop03,0.196139723062515
Pd_82,N_America,Canada,Ontario,pop04,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop05,0.368049830198288
Pd_82,N_America,Canada,Ontario,pop06,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop07,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop08,0.00224852352403104
Pd_82,N_America,Canada,Ontario,pop09,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop10,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop11,0.0259771756827831
Pd_82,N_America,Canada,Ontario,pop12,8.6190237198025e-05
Pd_82,N_America,Canada,Ontario,pop13,8.65638576215133e-05
Pd_82,N_America,Canada,Ontario,pop14,0.110092610120773
Pd_82,N_America,Canada,Ontario,pop15,0.296716004610062
Pd_83,N_America,Canada,Nova Scotia,pop01,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop02,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop03,0.21616193652153
Pd_83,N_America,Canada,Nova Scotia,pop04,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop05,0.404098033905029
Pd_83,N_America,Canada,Nova Scotia,pop06,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop07,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop08,0.00197869748808444
Pd_83,N_America,Canada,Nova Scotia,pop09,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop10,8.46872862894088e-05
Pd_83,N_America,Canada,Nova Scotia,pop11,0.0298318136483431
Pd_83,N_America,Canada,Nova Scotia,pop12,8.4894651081413e-05
Pd_83,N_America,Canada,Nova Scotia,pop13,8.58317289385013e-05
Pd_83,N_America,Canada,Nova Scotia,pop14,0.122090436518192
Pd_83,N_America,Canada,Nova Scotia,pop15,0.225075498223305
Pd_84,N_America,Canada,New Brunswick,pop01,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop02,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop03,0.20258042216301
Pd_84,N_America,Canada,New Brunswick,pop04,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop05,0.377851903438568
Pd_84,N_America,Canada,New Brunswick,pop06,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop07,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop08,0.00244109937921166
Pd_84,N_America,Canada,New Brunswick,pop09,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop10,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop11,0.0266528856009245
Pd_84,N_America,Canada,New Brunswick,pop12,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop13,8.57211125548929e-05
Pd_84,N_America,Canada,New Brunswick,pop14,0.113210432231426
Pd_84,N_America,Canada,New Brunswick,pop15,0.276491701602936
Pd_85,N_America,Canada,New Brunswick,pop01,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop02,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop03,0.210934460163116
Pd_85,N_America,Canada,New Brunswick,pop04,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop05,0.393667161464691
Pd_85,N_America,Canada,New Brunswick,pop06,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop07,8.49043208290823e-05
Pd_85,N_America,Canada,New Brunswick,pop08,0.00158895237836987
Pd_85,N_America,Canada,New Brunswick,pop09,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop10,8.48756753839552e-05
Pd_85,N_America,Canada,New Brunswick,pop11,0.0271406304091215
Pd_85,N_America,Canada,New Brunswick,pop12,8.51907097967342e-05
Pd_85,N_America,Canada,New Brunswick,pop13,8.57834602356888e-05
Pd_85,N_America,Canada,New Brunswick,pop14,0.118567146360874
Pd_85,N_America,Canada,New Brunswick,pop15,0.247336447238922
